,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,4,0.002905459376052022,4
1,9,0.006307526025921106,9,0.0038734818808734417,9
2,3,0.0006522772600874305,3,0.0005780223291367292,3
3,4,0.005147729534655809,4,0.00630173459649086,4
4,7,0.0014434474287554622,7,0.0016058189794421196,7
5,5,0.00441807322204113,5,0.006617629434913397,5
6,6,0.00236397422850132,6,0.0012979283928871155,6
7,0,0.003989527467638254,0,0.0010110285365954041,0
8,3,0.002794447122141719,3,0.0049028052017092705,3
9,3,0.0010042238282039762,3,0.0008910152828320861,3
10,3,0.0013716437388211489,3,0.0010601443937048316,3
11,3,0.0015152564737945795,3,0.0006512620020657778,3
12,4,0.0018731539603322744,4,0.0005740540800616145,4
13,9,0.002572104334831238,9,0.005326545797288418,9
14,4,0.00014686331269331276,4,0.00047514564357697964,4
15,9,0.0024184640496969223,9,0.0019023012137040496,9
16,2,0.0012258009519428015,2,0.0019450683612376451,2
17,3,0.0011289824033156037,3,0.00016386722563765943,3
18,5,0.00014594505773857236,5,0.0013305238680914044,5
19,6,0.002098282566294074,6,0.000794346327893436,6
20,5,0.0015878875274211168,5,0.0030954908579587936,5
21,9,0.0005913459463045001,9,5.767459515482187e-05,9
22,3,0.0009014947572723031,3,0.00029582667048089206,3
23,9,0.003665159223601222,9,0.0022978479973971844,9
24,5,0.0005662311450578272,5,0.00020563136786222458,5
25,3,2.858651896531228e-05,3,0.0007496477337554097,3
26,1,0.00036550077493302524,1,0.0006084671476855874,1
27,5,0.001883807242847979,5,0.0030651616398245096,5
28,1,0.00011257869482506067,1,0.0005071175401099026,1
29,4,0.0006101925973780453,4,0.0007651250925846398,4
30,9,0.0026145917363464832,9,0.0006415246170945466,9
31,3,0.001190423732623458,3,0.000653638388030231,3
32,6,0.00033004541182890534,6,0.00022838186123408377,6
33,8,0.019415680319070816,8,0.018666747957468033,8
34,0,0.017907870933413506,2,0.021785177290439606,0
35,3,0.0005642116302624345,3,0.0012991066323593259,3
36,1,0.0010162382386624813,1,0.00017929510795511305,1
37,1,1.77723886736203e-05,1,0.0005548082990571856,1
38,0,0.0008613101090304554,0,0.0009254433098249137,0
39,1,0.0006521436735056341,1,0.0010932650184258819,1
40,0,0.0010531583102419972,0,0.0011555569944903255,0
41,9,0.00030919586424715817,9,0.00011612089292611927,9
42,0,0.008600400760769844,0,0.006024953443557024,0
43,4,0.002156465081498027,4,0.0024983298499137163,4
44,7,0.000913773663341999,7,0.0022868341766297817,7
45,4,0.0015012894291430712,4,0.002541277091950178,4
46,9,0.006390399299561977,9,0.006818428635597229,9
47,8,0.0026217096019536257,8,0.002354917349293828,8
48,7,0.0021211968269199133,7,0.002417799783870578,7
49,0,0.0019193468615412712,0,0.002643844811245799,0
50,3,0.001403252244926989,3,0.001137515646405518,3
51,8,0.0035473823081701994,8,0.002729820553213358,8
52,5,0.0023725656792521477,5,0.0005736196180805564,5
53,8,0.008340408094227314,8,0.007165858056396246,8
54,7,0.0126339765265584,7,0.009117200039327145,7
55,1,0.0010995389893651009,1,0.0015061921440064907,1
56,6,0.0011904563289135695,6,0.0008434622432105243,6
57,3,0.0008859391091391444,3,0.0013160890666767955,3
58,3,0.0022571764420717955,3,0.002603501547127962,3
59,9,0.0005084540462121367,9,0.00017366225074511021,9
60,3,2.597841012175195e-05,3,0.0008270746911875904,3
61,3,0.00045174011029303074,3,0.0002669886453077197,3
62,0,0.0030494467355310917,0,0.0018395886290818453,0
63,3,0.002122255275025964,3,0.0019753698725253344,3
64,0,0.00015749690646771342,0,0.0009327192674390972,0
65,1,0.0008421270176768303,1,0.0005532223731279373,1
66,8,0.00369359296746552,8,0.0020117161329835653,8
67,4,0.0017041793325915933,4,0.0014492867048829794,4
68,2,0.00014556077076122165,2,0.0023813943844288588,2
69,4,0.013750189915299416,4,0.01301345694810152,4
70,2,0.00035714879049919546,2,0.0005379914655350149,2
71,8,0.002333299722522497,8,0.0009931909153237939,8
72,6,0.0007998154615052044,6,0.000515985768288374,6
73,4,0.020838778465986252,4,0.022664444521069527,4
74,4,0.0037519740872085094,4,0.004882470704615116,4
75,6,0.0013700793497264385,6,0.0008287319797091186,6
76,8,0.004772774409502745,8,0.003450704738497734,8
77,1,2.721888267842587e-05,1,0.0004712154041044414,1
78,1,0.000928651075810194,1,0.0005933315260335803,1
79,3,0.013062755577266216,3,0.00908641517162323,3
80,0,0.0012004028540104628,0,0.00017717348237056285,0
81,6,0.020350389182567596,6,0.02206270396709442,6
82,2,0.0022739123087376356,2,0.0023108944296836853,2
83,2,0.031450096517801285,2,0.03288603946566582,2
84,9,0.007017639931291342,9,0.006872675381600857,9
85,2,0.0014767707325518131,2,0.003002312732860446,2
86,1,0.008922217413783073,1,0.010793788358569145,1
87,9,0.0016966257244348526,9,0.00121591379866004,9
88,1,0.0007395626744255424,1,0.0006644505192525685,1
89,3,0.0005874935304746032,3,0.0006462623132392764,3
90,7,0.020817190408706665,7,0.02154254913330078,7
91,0,0.0005929587059654295,0,0.00018466173787601292,0
92,2,0.0011198099236935377,2,0.0018286185804754496,2
93,9,0.002122151665389538,9,0.001001839293166995,9
94,6,5.119781053508632e-05,6,0.00039769680006429553,6
95,5,0.0002654055424500257,5,0.000574177538510412,5
96,4,0.0007441383204422891,4,1.1208743671886623e-05,4
97,1,0.0023359409533441067,1,0.0006270752055570483,1
98,8,0.00702348118647933,8,0.009481050074100494,8
99,2,0.005001368001103401,2,0.006174147129058838,2
100,2,0.00025554976309649646,2,8.45251815917436e-06,2
101,2,8.497385715600103e-05,2,0.0012439561542123556,2
102,5,0.0003294139460194856,5,0.0020728474482893944,5
103,4,0.0010468765394762158,4,0.002137543400749564,4
104,1,0.0012159752659499645,1,0.00023873965255916119,1
105,0,0.002682547550648451,0,0.005432537756860256,0
106,4,0.006443681661039591,4,0.0053785801865160465,4
107,3,0.006808100733906031,3,0.001385064097121358,3
108,1,0.00035396352177485824,1,5.8482284657657146e-05,1
109,7,0.0012880762806162238,7,0.0014072454068809748,7
110,3,0.000482402800116688,3,0.00035089030279777944,3
111,0,0.001358714303933084,0,0.000505975738633424,0
112,8,0.0010888155084103346,8,0.0010271521750837564,8
113,3,0.00027213196153752506,3,0.0001676847314229235,3
114,8,0.0001833411370171234,8,0.001768861198797822,8
115,2,0.005522055551409721,2,0.01021553110331297,2
116,6,0.00012424952001310885,6,9.52050686464645e-06,6
117,9,0.0001075553591363132,9,0.0006996014271862805,9
118,7,0.0002839297812897712,7,0.00013652161578647792,7
119,2,0.0006665406981483102,2,0.002512139268219471,2
120,6,0.013706048019230366,6,0.0170307494699955,6
121,7,0.00035949726589024067,7,0.0002890668692998588,7
122,8,0.0017921378603205085,8,0.0009092268301174045,8
123,6,0.0007085616234689951,6,0.0006237829802557826,6
124,9,0.0008384635439142585,9,0.0024457769468426704,9
125,4,0.0038291439414024353,4,0.003785050008445978,4
126,5,0.006245449185371399,5,0.007130595855414867,5
127,4,0.001188031048513949,4,0.0007754458929412067,4
128,3,0.0006050026859156787,3,0.00010047659452538937,3
129,1,0.00022877655283082277,1,0.00012896528642158955,1
130,4,0.001872709603048861,4,0.0020476076751947403,4
131,3,0.0006729108281433582,3,0.002827536780387163,3
132,5,0.0003803511499427259,5,0.0022425935603678226,5
133,8,0.0008242744952440262,8,0.001134082325734198,8
134,6,0.003900430630892515,6,0.007566590793430805,6
135,6,0.00027495130780152977,6,0.0007641197880730033,6
136,2,0.003855108516290784,2,0.0027404010761529207,2
137,7,0.01101625245064497,7,0.008291149511933327,7
138,2,0.001203486928716302,2,0.0021040199790149927,2
139,4,0.0001251685171155259,4,0.000858823477756232,4
140,0,0.00048586883349344134,0,0.0005785992834717035,0
141,7,0.00017949506582226604,7,0.0003946811775676906,7
142,3,0.0047141872346401215,3,0.0031058231834322214,3
143,3,0.022826706990599632,3,0.025364894419908524,3
144,5,0.0021585626527667046,5,0.004374206997454166,5
145,8,0.008851910009980202,8,0.006899209227412939,8
146,3,0.0004969628062099218,3,0.00011436010390752926,3
147,4,0.00509882066398859,4,0.0043738968670368195,4
148,9,0.0017780143534764647,9,0.00014346229727379978,9
149,0,0.00030411375337280333,0,0.0009052945533767343,0
150,1,0.0174400694668293,1,0.0201479010283947,1
151,5,0.0002880598767660558,5,0.0032555863726884127,5
152,6,0.0016650162870064378,6,0.0029798364266753197,6
153,0,0.0014205926563590765,0,0.001529643894173205,0
154,1,0.00030996446730569005,1,7.308633939828724e-05,1
155,3,0.0016424551140516996,3,0.0042237527668476105,3
156,4,0.00016034940199460834,4,8.332527795573696e-05,4
157,4,0.009456674568355083,4,0.0069626569747924805,4
158,9,0.001682523638010025,9,0.0010308226337656379,9
159,7,0.00031728637986816466,7,0.0006677585188299417,7
160,5,0.002482833107933402,5,0.0015786730218678713,5
161,5,0.0013957337941974401,5,0.00018714061297941953,5
162,9,0.007476423867046833,9,0.009266689419746399,9
163,3,0.0007929940475150943,3,0.0011492257472127676,3
164,8,0.002829291159287095,8,0.0042802719399333,8
165,2,0.005767379887402058,2,0.003209289163351059,2
166,1,0.000217874810914509,1,0.00035098911030218005,1
167,8,0.0017616499681025743,8,0.0011346368119120598,8
168,5,0.00450448552146554,5,0.0031743955332785845,5
169,2,8.938672544900328e-05,2,0.0006793196080252528,2
170,0,0.0008043823763728142,0,0.0009455677936784923,0
171,1,0.0010409194510430098,1,0.0007970745791681111,1
172,0,0.0014502245467156172,0,0.0014071693876758218,0
173,2,0.0011109772603958845,2,0.00019462710770312697,2
174,3,0.005758172366768122,3,0.005364119075238705,3
175,7,0.0007923261146061122,7,0.0018397129606455564,7
176,4,0.0010454391594976187,4,0.0006977503071539104,4
177,1,0.00034525024238973856,1,0.00019955704919993877,1
178,9,0.00035926845157518983,9,0.0004497261834330857,9
179,2,0.015211370773613453,2,0.01635052263736725,2
180,9,0.021404536440968513,9,0.017886368557810783,4
181,3,0.006834962405264378,3,0.007596049457788467,3
182,9,0.0015220787608996034,9,0.005214278120547533,9
183,8,0.005767364054918289,8,0.006033948622643948,8
184,1,0.0014710729010403156,1,0.0007057500188238919,1
185,6,9.308325388701633e-05,6,0.0002571223012637347,6
186,5,0.00101473240647465,5,0.0016085382085293531,5
187,2,0.0012791992630809546,2,0.0010337335988879204,2
188,8,0.0010159891098737717,8,0.0019160486990585923,8
189,8,0.00014397737686522305,8,0.0003291895554866642,8
190,4,0.0005814185133203864,4,0.0006525952485390007,4
191,3,0.005274278111755848,3,0.004207526333630085,3
192,1,0.0013908211840316653,1,0.000869644689373672,1
193,9,0.002257613930851221,9,0.001047912403009832,9
194,3,2.2808928406448103e-05,3,0.00018564700440037996,3
195,0,0.0006950733368285,0,0.000970227993093431,0
196,5,0.0033653839491307735,5,0.0023674326948821545,5
197,2,0.02467990480363369,2,0.0226864255964756,2
198,1,0.00042140475125052035,1,0.0016152834286913276,1
199,7,0.001579269184730947,7,0.0008015645435079932,7
200,1,0.0001494996395194903,1,0.00021793569612782449,1
201,3,0.0013184075942263007,3,0.0009500469313934445,3
202,6,0.0297781340777874,8,0.02837587520480156,6
203,5,0.0038442492950707674,5,0.0012560425093397498,5
204,0,0.00245163612999022,0,0.0020812854636460543,0
205,8,0.010757261887192726,8,0.010306349024176598,8
206,4,0.037540219724178314,4,0.03463582322001457,4
207,7,0.0018731749150902033,7,0.001672145677730441,7
208,5,0.01059590745717287,5,0.01032007485628128,5
209,5,0.0028346581384539604,5,0.0005996044492349029,5
210,4,0.00222564535215497,4,0.0046278019435703754,4
211,8,0.017270231619477272,8,0.017810050398111343,8
212,0,0.0002540439600124955,0,6.920655869180337e-05,0
213,7,0.0007552066235803068,7,0.002615574048832059,7
214,3,0.00168864824809134,3,0.0024217485915869474,3
215,4,0.00011824597459053621,4,0.0005197655409574509,4
216,7,0.0018287028651684523,7,0.0037190343718975782,7
217,4,0.006584466900676489,4,0.006695973686873913,4
218,1,0.00017332307470496744,1,1.5700983567512594e-05,1
219,3,0.002041120547801256,3,0.0022442019544541836,3
220,8,0.014642198570072651,8,0.009541894309222698,8
221,4,0.002869776915758848,4,0.007269176188856363,4
222,9,0.007573095615953207,9,0.00921042449772358,9
223,1,0.0006653918535448611,1,0.00038303190376609564,1
224,8,0.00037503946805372834,8,0.0014534845249727368,8
225,9,0.007514575961977243,9,0.011096158064901829,9
226,5,0.00024659052724018693,5,0.0001460972271161154,5
227,8,0.016443992033600807,8,0.016020987182855606,8
228,1,2.1239888155832887e-05,1,0.00017303286585956812,1
229,9,0.00020046850841026753,9,0.0007441546767950058,9
230,9,0.006877376232296228,9,0.008991588838398457,9
231,7,0.0005855670897290111,7,0.001346223521977663,7
232,5,0.0039156414568424225,5,0.002505343873053789,5
233,6,0.0009716409258544445,6,0.0006894892430864275,6
234,9,0.0007236488163471222,9,0.0009860070422291756,9
235,0,0.005987285636365414,0,0.005731762852519751,0
236,2,0.0006494101253338158,2,0.0029227002523839474,2
237,6,0.0016803566832095385,6,0.0017404021928086877,6
238,6,0.0008836091728881001,6,0.000287613773252815,6
239,0,0.001757809892296791,0,0.002400689059868455,0
240,9,0.001219788333401084,9,0.0003614314482547343,9
241,2,0.0007638128590770066,2,0.0012304971460253,2
242,9,0.0014605859760195017,9,0.0003390962374396622,9
243,8,0.002016677288338542,8,0.0035865381360054016,8
244,2,0.002496002707630396,2,0.0023441012017428875,2
245,9,0.0056424448266625404,9,0.0019786201883107424,9
246,4,0.002096516313031316,4,0.00016714440425857902,4
247,3,0.0011282709892839193,3,0.0007084612734615803,3
248,1,9.682658856036142e-05,1,0.0006074297125451267,1
249,6,0.011826998554170132,6,0.004746123682707548,6
250,1,0.0004552199970930815,1,0.001300965785048902,1
251,5,0.0007987171411514282,5,0.0005214859847910702,5
252,4,0.0019884444773197174,4,0.0016345269978046417,4
253,7,0.018975187093019485,7,0.01601741462945938,7
254,8,0.0007149457815103233,8,0.0005042005213908851,8
255,4,0.0004186195437796414,4,0.0017450302839279175,4
256,4,0.0038071568123996258,4,0.00491744838654995,4
257,3,0.0005292664282023907,3,0.0009341702098026872,3
258,8,0.010083511471748352,8,0.00878771673887968,8
259,7,0.002329717157408595,7,0.001933286665007472,7
260,8,0.0013004543725401163,8,0.0010369594674557447,8
261,4,0.018756357952952385,4,0.020081203430891037,4
262,5,0.0038589313626289368,5,0.0037999346386641264,5
263,3,0.0018319860100746155,3,0.00044319842709228396,3
264,7,0.0007273597875609994,7,0.0007413155981339514,7
265,2,0.0018635544693097472,2,0.0005348782287910581,2
266,2,0.0007308707572519779,2,0.0008468684973195195,2
267,5,0.002101276768371463,5,0.0021665217354893684,5
268,3,0.0016410542884841561,3,0.001577218296006322,3
