,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.009799769148230553,4
1,9,0.006307526025921106,7,0.0017805196112021804,9
2,3,0.0006522772600874305,8,0.01746080443263054,3
3,4,0.005147729534655809,8,0.02224280871450901,4
4,7,0.0014434474287554622,9,0.01950547657907009,7
5,5,0.00441807322204113,9,0.023749345913529396,5
6,6,0.00236397422850132,6,0.02437477931380272,6
7,0,0.003989527467638254,2,0.02661050856113434,0
8,3,0.002794447122141719,2,0.01147289015352726,3
9,3,0.0010042238282039762,3,0.01285354234278202,3
10,3,0.0013716437388211489,3,0.01032163854688406,3
11,3,0.0015152564737945795,8,0.014776406809687614,3
12,4,0.0018731539603322744,9,0.024057632312178612,4
13,9,0.002572104334831238,8,0.01466293353587389,9
14,4,0.00014686331269331276,8,0.018447527661919594,4
15,9,0.0024184640496969223,4,0.004635057412087917,9
16,2,0.0012258009519428015,3,0.02460319735109806,2
17,3,0.0011289824033156037,3,0.019656404852867126,3
18,5,0.00014594505773857236,5,0.010694471187889576,5
19,6,0.002098282566294074,4,0.019784092903137207,6
20,5,0.0015878875274211168,5,0.014879968948662281,5
21,9,0.0005913459463045001,4,0.016858423128724098,9
22,3,0.0009014947572723031,2,0.0319456085562706,3
23,9,0.003665159223601222,4,0.014311867766082287,9
24,5,0.0005662311450578272,5,0.022964220494031906,5
25,3,2.858651896531228e-05,3,0.022967079654335976,3
26,1,0.00036550077493302524,8,0.01612788811326027,1
27,5,0.001883807242847979,7,0.017270300537347794,5
28,1,0.00011257869482506067,2,0.020252160727977753,1
29,4,0.0006101925973780453,9,0.01850913092494011,4
30,9,0.0026145917363464832,9,0.031186169013381004,9
31,3,0.001190423732623458,3,0.005094035528600216,3
32,6,0.00033004541182890534,6,0.011891895905137062,6
33,8,0.019415680319070816,0,0.033312343060970306,8
34,0,0.017907870933413506,2,0.010826975107192993,0
35,3,0.0005642116302624345,3,0.014676305465400219,3
36,1,0.0010162382386624813,1,0.027498608455061913,1
37,1,1.77723886736203e-05,8,0.020041128620505333,1
38,0,0.0008613101090304554,0,0.002618479775264859,0
39,1,0.0006521436735056341,1,0.022045711055397987,1
40,0,0.0010531583102419972,0,0.018933255225419998,0
41,9,0.00030919586424715817,7,0.012044282630085945,9
42,0,0.008600400760769844,6,0.02728256955742836,0
43,4,0.002156465081498027,9,0.013437127694487572,4
44,7,0.000913773663341999,8,0.024755340069532394,7
45,4,0.0015012894291430712,4,0.018209289759397507,4
46,9,0.006390399299561977,9,0.026773178949952126,9
47,8,0.0026217096019536257,2,0.0218521598726511,8
48,7,0.0021211968269199133,8,0.01799893006682396,7
49,0,0.0019193468615412712,0,0.027844062075018883,0
50,3,0.001403252244926989,2,0.022884372621774673,3
51,8,0.0035473823081701994,5,0.002773909131065011,8
52,5,0.0023725656792521477,5,0.01731129363179207,5
53,8,0.008340408094227314,9,0.010856153443455696,8
54,7,0.0126339765265584,5,0.03326813504099846,7
55,1,0.0010995389893651009,2,0.031445764005184174,1
56,6,0.0011904563289135695,3,0.017130207270383835,6
57,3,0.0008859391091391444,3,0.014579446986317635,3
58,3,0.0022571764420717955,3,0.023946400731801987,3
59,9,0.0005084540462121367,9,0.02526986040174961,9
60,3,2.597841012175195e-05,3,0.017826972529292107,3
61,3,0.00045174011029303074,9,0.02922767959535122,3
62,0,0.0030494467355310917,0,0.030010055750608444,0
63,3,0.002122255275025964,2,0.0317707434296608,3
64,0,0.00015749690646771342,2,0.013822326436638832,0
65,1,0.0008421270176768303,4,0.0190060306340456,1
66,8,0.00369359296746552,8,0.00279076024889946,8
67,4,0.0017041793325915933,2,0.014819102361798286,4
68,2,0.00014556077076122165,2,0.024597235023975372,2
69,4,0.013750189915299416,9,0.016415242105722427,4
70,2,0.00035714879049919546,2,0.012423016130924225,2
71,8,0.002333299722522497,3,0.024791378527879715,8
72,6,0.0007998154615052044,6,0.0015437488909810781,6
73,4,0.020838778465986252,7,0.011673078872263432,4
74,4,0.0037519740872085094,8,0.03393067419528961,4
75,6,0.0013700793497264385,8,0.014219505712389946,6
76,8,0.004772774409502745,9,0.024256598204374313,8
77,1,2.721888267842587e-05,8,0.022244535386562347,1
78,1,0.000928651075810194,3,0.015870951116085052,1
79,3,0.013062755577266216,2,0.027555715292692184,3
80,0,0.0012004028540104628,2,0.014165738597512245,0
81,6,0.020350389182567596,0,0.0036869521718472242,6
82,2,0.0022739123087376356,3,0.010775766335427761,2
83,2,0.031450096517801285,6,0.017552990466356277,2
84,9,0.007017639931291342,4,0.023735318332910538,9
85,2,0.0014767707325518131,3,0.014789235778152943,2
86,1,0.008922217413783073,5,0.02715282514691353,1
87,9,0.0016966257244348526,9,0.017376936972141266,9
88,1,0.0007395626744255424,2,0.01039920188486576,1
89,3,0.0005874935304746032,8,0.022635597735643387,3
90,7,0.020817190408706665,9,0.009469456970691681,7
91,0,0.0005929587059654295,0,0.0016746226465329528,0
92,2,0.0011198099236935377,2,0.0007300831493921578,2
93,9,0.002122151665389538,9,0.019708866253495216,9
94,6,5.119781053508632e-05,8,0.02125224843621254,6
95,5,0.0002654055424500257,3,0.02504473552107811,5
96,4,0.0007441383204422891,4,8.429085573880002e-05,4
97,1,0.0023359409533441067,1,0.03208966925740242,1
98,8,0.00702348118647933,8,0.010367224924266338,8
99,2,0.005001368001103401,3,0.004571941681206226,2
100,2,0.00025554976309649646,2,0.019105631858110428,2
101,2,8.497385715600103e-05,2,0.016766788437962532,2
102,5,0.0003294139460194856,3,0.02736554481089115,5
103,4,0.0010468765394762158,4,0.0024676909670233727,4
104,1,0.0012159752659499645,4,0.029005255550146103,1
105,0,0.002682547550648451,7,0.014114342629909515,0
106,4,0.006443681661039591,9,0.02358628436923027,4
107,3,0.006808100733906031,2,0.022742995992302895,3
108,1,0.00035396352177485824,8,0.012685440480709076,1
109,7,0.0012880762806162238,5,0.014615526422858238,7
110,3,0.000482402800116688,2,0.02296305075287819,3
111,0,0.001358714303933084,0,0.007865963503718376,0
112,8,0.0010888155084103346,3,0.020765764638781548,8
113,3,0.00027213196153752506,8,0.02414614148437977,3
114,8,0.0001833411370171234,6,0.028896357864141464,8
115,2,0.005522055551409721,0,0.04183489456772804,2
116,6,0.00012424952001310885,6,0.020488737151026726,6
117,9,0.0001075553591363132,9,0.01116508524864912,9
118,7,0.0002839297812897712,9,0.019087372347712517,7
119,2,0.0006665406981483102,7,0.018864953890442848,2
120,6,0.013706048019230366,0,0.025962132960557938,6
121,7,0.00035949726589024067,9,0.015222233720123768,7
122,8,0.0017921378603205085,3,0.018456069752573967,8
123,6,0.0007085616234689951,2,0.022289980202913284,6
124,9,0.0008384635439142585,9,0.03534514829516411,9
125,4,0.0038291439414024353,8,0.015236643142998219,4
126,5,0.006245449185371399,3,0.0318230576813221,5
127,4,0.001188031048513949,4,0.0006010798970237374,4
128,3,0.0006050026859156787,3,0.005608270410448313,3
129,1,0.00022877655283082277,7,0.026585247367620468,1
130,4,0.001872709603048861,9,0.03173822909593582,4
131,3,0.0006729108281433582,5,0.008166370913386345,3
132,5,0.0003803511499427259,3,0.02937457337975502,5
133,8,0.0008242744952440262,8,0.011572959832847118,8
134,6,0.003900430630892515,3,0.007966193370521069,6
135,6,0.00027495130780152977,5,0.02948135696351528,6
136,2,0.003855108516290784,2,0.01844915933907032,2
137,7,0.01101625245064497,9,0.0239203330129385,7
138,2,0.001203486928716302,3,0.009351348504424095,2
