,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.0009281680686399341,4
1,9,0.006307526025921106,8,0.0008473858470097184,9
2,3,0.0006522772600874305,8,0.0009911430533975363,3
3,4,0.005147729534655809,8,0.0017856506165117025,4
4,7,0.0014434474287554622,8,0.0010825932258740067,7
5,5,0.00441807322204113,8,0.000705315382219851,5
6,6,0.00236397422850132,8,0.0012987691443413496,6
7,0,0.003989527467638254,8,0.0010963344248011708,0
8,3,0.002794447122141719,8,0.0019995372276753187,3
9,3,0.0010042238282039762,8,0.0012916172854602337,3
10,3,0.0013716437388211489,8,0.0009379933471791446,3
11,3,0.0015152564737945795,8,0.001181771163828671,3
12,4,0.0018731539603322744,8,0.0010441048070788383,4
13,9,0.002572104334831238,8,0.001149077550508082,9
14,4,0.00014686331269331276,8,0.0009364585275761783,4
15,9,0.0024184640496969223,8,0.0009949507657438517,9
16,2,0.0012258009519428015,8,0.0009232567390426993,2
17,3,0.0011289824033156037,8,0.001079406589269638,3
18,5,0.00014594505773857236,8,0.0009482732857577503,5
19,6,0.002098282566294074,8,0.0008633455145172775,6
20,5,0.0015878875274211168,8,0.0010427931556478143,5
21,9,0.0005913459463045001,8,0.000946622050832957,9
22,3,0.0009014947572723031,8,0.0011250788811594248,3
23,9,0.003665159223601222,8,0.0015187339158728719,9
24,5,0.0005662311450578272,8,0.0008920141262933612,5
25,3,2.858651896531228e-05,8,0.0009950369130820036,3
26,1,0.00036550077493302524,8,0.0009604419465176761,1
27,5,0.001883807242847979,8,0.0008624980109743774,5
28,1,0.00011257869482506067,8,0.001150734955444932,1
29,4,0.0006101925973780453,8,0.001125131850130856,4
30,9,0.0026145917363464832,8,0.0008508173632435501,9
31,3,0.001190423732623458,8,0.001617728965356946,3
32,6,0.00033004541182890534,8,0.0012992598349228501,6
33,8,0.019415680319070816,8,0.0025712433271110058,8
34,0,0.017907870933413506,8,0.001581973978318274,0
35,3,0.0005642116302624345,8,0.001167805166915059,3
36,1,0.0010162382386624813,8,0.0011298754252493382,1
37,1,1.77723886736203e-05,8,0.0008398193749599159,1
38,0,0.0008613101090304554,8,0.002234346466138959,0
39,1,0.0006521436735056341,8,0.0010372858960181475,1
40,0,0.0010531583102419972,8,0.0015025795437395573,0
41,9,0.00030919586424715817,8,0.0012798863463103771,9
42,0,0.008600400760769844,8,0.0010602760594338179,0
43,4,0.002156465081498027,8,0.0017048505833372474,4
44,7,0.000913773663341999,8,0.000770570884924382,7
45,4,0.0015012894291430712,8,0.0010245454031974077,4
46,9,0.006390399299561977,8,0.0015248775016516447,9
47,8,0.0026217096019536257,8,0.0010828286176547408,8
48,7,0.0021211968269199133,8,0.0015108996303752065,7
49,0,0.0019193468615412712,8,0.0012049800716340542,0
