,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.00046002306044101715,4
1,9,0.006307526025921106,8,0.0005632149986922741,9
2,3,0.0006522772600874305,8,0.0008318022591993213,3
3,4,0.005147729534655809,8,0.000981051824055612,4
4,7,0.0014434474287554622,8,0.0006540306494571269,7
5,5,0.00441807322204113,8,0.0004903512308374047,5
6,6,0.00236397422850132,8,0.00035262538585811853,6
7,0,0.003989527467638254,8,0.000579026760533452,0
8,3,0.002794447122141719,8,0.0007005325169302523,3
9,3,0.0010042238282039762,8,0.0007862371276132762,3
10,3,0.0013716437388211489,8,0.00038471550215035677,3
11,3,0.0015152564737945795,8,0.0008192885434255004,3
12,4,0.0018731539603322744,8,0.0006902192253619432,4
13,9,0.002572104334831238,8,0.0011507293675094843,9
14,4,0.00014686331269331276,8,0.0008273395942524076,4
15,9,0.0024184640496969223,8,0.0009013380040414631,9
16,2,0.0012258009519428015,8,0.00042697141179814935,2
17,3,0.0011289824033156037,8,0.0004199438262730837,3
18,5,0.00014594505773857236,8,0.0005017538787797093,5
19,6,0.002098282566294074,8,0.0005358619964681566,6
20,5,0.0015878875274211168,8,0.0004919931525364518,5
21,9,0.0005913459463045001,8,0.000878842722158879,9
22,3,0.0009014947572723031,8,0.0008224656921811402,3
23,9,0.003665159223601222,8,0.0006859001005068421,9
24,5,0.0005662311450578272,8,0.0006314937490969896,5
25,3,2.858651896531228e-05,8,0.0005553307710215449,3
26,1,0.00036550077493302524,8,0.00048295222222805023,1
27,5,0.001883807242847979,8,0.0005632833344861865,5
28,1,0.00011257869482506067,8,0.0005656323628500104,1
29,4,0.0006101925973780453,8,0.0017321391496807337,4
30,9,0.0026145917363464832,8,0.0005293791182339191,9
31,3,0.001190423732623458,8,0.0005386266857385635,3
32,6,0.00033004541182890534,8,0.0005106085445731878,6
33,8,0.019415680319070816,8,0.001392595935612917,8
34,0,0.017907870933413506,8,0.00044616201194003224,0
35,3,0.0005642116302624345,8,0.0007481471402570605,3
36,1,0.0010162382386624813,8,0.000491610262542963,1
37,1,1.77723886736203e-05,8,0.0004089650174137205,1
38,0,0.0008613101090304554,0,0.001183805987238884,0
39,1,0.0006521436735056341,8,0.00043150392593815923,1
40,0,0.0010531583102419972,8,0.0005733468569815159,0
41,9,0.00030919586424715817,8,0.00080172682646662,9
42,0,0.008600400760769844,8,0.0007357593858614564,0
43,4,0.002156465081498027,8,0.0009392110514454544,4
44,7,0.000913773663341999,8,0.0006979883182793856,7
45,4,0.0015012894291430712,8,0.0007385225035250187,4
46,9,0.006390399299561977,8,0.0005378053756430745,9
47,8,0.0026217096019536257,8,0.0006311805336736143,8
48,7,0.0021211968269199133,8,0.0005320225027389824,7
49,0,0.0019193468615412712,0,0.0017157411202788353,0
50,3,0.001403252244926989,8,0.0006039253203198314,3
51,8,0.0035473823081701994,8,0.000571202952414751,8
52,5,0.0023725656792521477,8,0.0007195840589702129,5
53,8,0.008340408094227314,8,0.0005472536431625485,8
54,7,0.0126339765265584,8,0.001006229198537767,7
55,1,0.0010995389893651009,8,0.000939898076467216,1
56,6,0.0011904563289135695,8,0.0005941828712821007,6
57,3,0.0008859391091391444,8,0.0007525632390752435,3
58,3,0.0022571764420717955,8,0.0006204658420756459,3
59,9,0.0005084540462121367,8,0.0007633232162334025,9
60,3,2.597841012175195e-05,8,0.0007960457587614655,3
61,3,0.00045174011029303074,8,0.0008478697272948921,3
62,0,0.0030494467355310917,8,0.0010075318859890103,0
63,3,0.002122255275025964,8,0.001422115950845182,3
64,0,0.00015749690646771342,8,0.0008235721616074443,0
65,1,0.0008421270176768303,8,0.0005785960820503533,1
66,8,0.00369359296746552,8,0.001215170486830175,8
67,4,0.0017041793325915933,8,0.0006088201771490276,4
68,2,0.00014556077076122165,8,0.0017499293899163604,2
69,4,0.013750189915299416,8,0.0006211099680513144,4
70,2,0.00035714879049919546,8,0.000912437797524035,2
71,8,0.002333299722522497,8,0.0007012074929662049,8
72,6,0.0007998154615052044,8,0.0004898260813206434,6
73,4,0.020838778465986252,8,0.00039866165025159717,4
74,4,0.0037519740872085094,8,0.0006540309404954314,4
75,6,0.0013700793497264385,8,0.0005582018056884408,6
