,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.018274258822202682,4
1,9,0.006307526025921106,7,0.013353278860449791,9
2,3,0.0006522772600874305,3,0.01469364482909441,3
3,4,0.005147729534655809,8,0.01906316913664341,4
4,7,0.0014434474287554622,7,0.011864958330988884,7
5,5,0.00441807322204113,5,0.02514738216996193,5
6,6,0.00236397422850132,6,0.009773751720786095,6
7,0,0.003989527467638254,0,0.023691054433584213,0
8,3,0.002794447122141719,2,0.017225628718733788,3
9,3,0.0010042238282039762,3,0.004923730157315731,3
10,3,0.0013716437388211489,3,0.004696349147707224,3
11,3,0.0015152564737945795,3,0.01458732970058918,3
12,4,0.0018731539603322744,9,0.007569430861622095,4
13,9,0.002572104334831238,8,0.015047182328999043,9
14,4,0.00014686331269331276,9,0.02405237779021263,4
15,9,0.0024184640496969223,4,0.008687756955623627,9
16,2,0.0012258009519428015,2,0.026556063443422318,2
17,3,0.0011289824033156037,3,0.006230700295418501,3
18,5,0.00014594505773857236,5,0.003743573324754834,5
19,6,0.002098282566294074,4,0.02863962948322296,6
20,5,0.0015878875274211168,5,0.011603114195168018,5
21,9,0.0005913459463045001,9,0.020844658836722374,9
22,3,0.0009014947572723031,3,0.022257063537836075,3
23,9,0.003665159223601222,9,0.012259243056178093,9
24,5,0.0005662311450578272,5,0.012052202597260475,5
25,3,2.858651896531228e-05,3,0.006261336151510477,3
26,1,0.00036550077493302524,1,0.012978133745491505,1
27,5,0.001883807242847979,5,0.02392730861902237,5
28,1,0.00011257869482506067,1,0.01975347474217415,1
29,4,0.0006101925973780453,9,0.0249546617269516,4
30,9,0.0026145917363464832,9,0.013949619606137276,9
31,3,0.001190423732623458,3,0.0012520489981397986,3
32,6,0.00033004541182890534,6,0.010887516662478447,6
33,8,0.019415680319070816,0,0.03216368705034256,8
34,0,0.017907870933413506,2,0.01314353384077549,0
35,3,0.0005642116302624345,3,0.005526908673346043,3
36,1,0.0010162382386624813,1,0.008364018052816391,1
37,1,1.77723886736203e-05,1,0.017347045242786407,1
38,0,0.0008613101090304554,0,0.0013434498105198145,0
39,1,0.0006521436735056341,1,0.0077826641499996185,1
40,0,0.0010531583102419972,0,0.01000028196722269,0
41,9,0.00030919586424715817,9,0.011039327830076218,9
42,0,0.008600400760769844,6,0.02866952121257782,0
43,4,0.002156465081498027,9,0.011816905811429024,4
44,7,0.000913773663341999,9,0.016501344740390778,7
45,4,0.0015012894291430712,4,0.003717709332704544,4
46,9,0.006390399299561977,9,0.017435727640986443,9
47,8,0.0026217096019536257,8,0.011850167065858841,8
48,7,0.0021211968269199133,7,0.018719907850027084,7
49,0,0.0019193468615412712,0,0.015433849766850471,0
50,3,0.001403252244926989,3,0.02165939286351204,3
51,8,0.0035473823081701994,5,0.007711226586252451,8
52,5,0.0023725656792521477,5,0.012197785079479218,5
53,8,0.008340408094227314,9,0.010317434556782246,8
54,7,0.0126339765265584,3,0.025652173906564713,7
55,1,0.0010995389893651009,1,0.02258695848286152,1
56,6,0.0011904563289135695,6,0.02135821059346199,6
57,3,0.0008859391091391444,3,0.007613423280417919,3
58,3,0.0022571764420717955,3,0.014850507490336895,3
59,9,0.0005084540462121367,9,0.00895706471055746,9
60,3,2.597841012175195e-05,3,0.002634254517033696,3
61,3,0.00045174011029303074,3,0.015578118152916431,3
62,0,0.0030494467355310917,0,0.018009398132562637,0
63,3,0.002122255275025964,3,0.03676482290029526,3
64,0,0.00015749690646771342,0,0.011032195761799812,0
65,1,0.0008421270176768303,1,0.016817795112729073,1
66,8,0.00369359296746552,8,0.0018627913668751717,8
67,4,0.0017041793325915933,7,0.01387408934533596,4
68,2,0.00014556077076122165,2,0.005072868429124355,2
69,4,0.013750189915299416,9,0.008529925718903542,4
70,2,0.00035714879049919546,2,0.009760403074324131,2
71,8,0.002333299722522497,3,0.029403498396277428,8
72,6,0.0007998154615052044,6,0.000613747164607048,6
73,4,0.020838778465986252,7,0.010162657126784325,4
74,4,0.0037519740872085094,1,0.03255445510149002,4
75,6,0.0013700793497264385,8,0.019614575430750847,6
76,8,0.004772774409502745,9,0.020527252927422523,8
77,1,2.721888267842587e-05,1,0.01496019959449768,1
78,1,0.000928651075810194,1,0.014977524988353252,1
79,3,0.013062755577266216,2,0.02725536748766899,3
80,0,0.0012004028540104628,0,0.007287804037332535,0
81,6,0.020350389182567596,0,0.008862657472491264,6
82,2,0.0022739123087376356,2,0.03227957338094711,2
83,2,0.031450096517801285,6,0.020843634381890297,2
84,9,0.007017639931291342,4,0.025739336386322975,9
85,2,0.0014767707325518131,3,0.027077067643404007,2
86,1,0.008922217413783073,8,0.029406661167740822,1
87,9,0.0016966257244348526,9,0.007989989593625069,9
88,1,0.0007395626744255424,2,0.019774921238422394,1
89,3,0.0005874935304746032,3,0.012107784859836102,3
90,7,0.020817190408706665,9,0.004725485574454069,7
91,0,0.0005929587059654295,0,0.0007304487517103553,0
92,2,0.0011198099236935377,2,0.0006496515707112849,2
93,9,0.002122151665389538,9,0.00944285374134779,9
94,6,5.119781053508632e-05,6,0.018313441425561905,6
95,5,0.0002654055424500257,5,0.014459502883255482,5
96,4,0.0007441383204422891,4,1.0112936251971405e-05,4
97,1,0.0023359409533441067,1,0.015992356464266777,1
98,8,0.00702348118647933,8,0.013577287085354328,8
99,2,0.005001368001103401,3,0.005568847991526127,2
100,2,0.00025554976309649646,2,0.0019269020995125175,2
101,2,8.497385715600103e-05,2,0.0042198654264211655,2
102,5,0.0003294139460194856,5,0.01798706129193306,5
103,4,0.0010468765394762158,4,0.0019406002247706056,4
104,1,0.0012159752659499645,1,0.02068427950143814,1
105,0,0.002682547550648451,7,0.014732250943779945,0
106,4,0.006443681661039591,9,0.0154458312317729,4
107,3,0.006808100733906031,1,0.0295952670276165,3
108,1,0.00035396352177485824,1,0.014597045257687569,1
109,7,0.0012880762806162238,5,0.023479780182242393,7
110,3,0.000482402800116688,3,0.023436283692717552,3
111,0,0.001358714303933084,0,0.001980809960514307,0
112,8,0.0010888155084103346,8,0.023176705464720726,8
113,3,0.00027213196153752506,3,0.017574679106473923,3
114,8,0.0001833411370171234,8,0.027292856946587563,8
115,2,0.005522055551409721,2,0.0394689179956913,2
116,6,0.00012424952001310885,6,0.012925738468766212,6
117,9,0.0001075553591363132,9,0.007570245768874884,9
118,7,0.0002839297812897712,7,0.014274301938712597,7
119,2,0.0006665406981483102,2,0.023478621616959572,2
120,6,0.013706048019230366,0,0.015807634219527245,6
121,7,0.00035949726589024067,7,0.011915551498532295,7
122,8,0.0017921378603205085,8,0.027017902582883835,8
123,6,0.0007085616234689951,6,0.026121938601136208,6
124,9,0.0008384635439142585,9,0.014000548049807549,9
125,4,0.0038291439414024353,8,0.008897295221686363,4
126,5,0.006245449185371399,3,0.027606334537267685,5
127,4,0.001188031048513949,4,0.000657226366456598,4
128,3,0.0006050026859156787,3,0.0018728604773059487,3
129,1,0.00022877655283082277,1,0.0210531335324049,1
130,4,0.001872709603048861,9,0.0289907269179821,4
131,3,0.0006729108281433582,5,0.013583609834313393,3
132,5,0.0003803511499427259,5,0.023526547476649284,5
133,8,0.0008242744952440262,8,0.006507545709609985,8
134,6,0.003900430630892515,4,0.007429875433444977,6
135,6,0.00027495130780152977,6,0.027661213651299477,6
136,2,0.003855108516290784,2,0.010126015171408653,2
137,7,0.01101625245064497,9,0.012954285368323326,7
138,2,0.001203486928716302,3,0.026355788111686707,2
139,4,0.0001251685171155259,4,0.01519080437719822,4
140,0,0.00048586883349344134,0,0.010720336809754372,0
141,7,0.00017949506582226604,7,0.0002737708273343742,7
142,3,0.0047141872346401215,9,0.02003694698214531,3
143,3,0.022826706990599632,2,0.015705108642578125,3
144,5,0.0021585626527667046,5,0.01737220212817192,5
145,8,0.008851910009980202,9,0.02352430857717991,8
146,3,0.0004969628062099218,3,0.006584892515093088,3
147,4,0.00509882066398859,9,0.01028289832174778,4
148,9,0.0017780143534764647,9,0.014264984056353569,9
149,0,0.00030411375337280333,0,0.0034962608478963375,0
150,1,0.0174400694668293,3,0.00981235969811678,1
151,5,0.0002880598767660558,5,0.021961700171232224,5
152,6,0.0016650162870064378,6,0.015872754156589508,6
153,0,0.0014205926563590765,7,0.010735651478171349,0
154,1,0.00030996446730569005,1,0.016148177906870842,1
155,3,0.0016424551140516996,5,0.017552847042679787,3
156,4,0.00016034940199460834,9,0.012089341878890991,4
157,4,0.009456674568355083,9,0.02050396241247654,4
158,9,0.001682523638010025,9,0.012320375069975853,9
159,7,0.00031728637986816466,7,0.011217331513762474,7
160,5,0.002482833107933402,5,0.01574813388288021,5
161,5,0.0013957337941974401,5,0.0005893624620512128,5
162,9,0.007476423867046833,4,0.02303556725382805,9
163,3,0.0007929940475150943,3,0.013115148060023785,3
164,8,0.002829291159287095,3,0.014299355447292328,8
165,2,0.005767379887402058,8,0.022095564752817154,2
166,1,0.000217874810914509,8,0.00917593203485012,1
167,8,0.0017616499681025743,8,0.02982446551322937,8
168,5,0.00450448552146554,0,0.016722269356250763,5
169,2,8.938672544900328e-05,2,0.005427263211458921,2
170,0,0.0008043823763728142,0,0.01340255606919527,0
171,1,0.0010409194510430098,1,0.0264594703912735,1
172,0,0.0014502245467156172,0,0.008995731361210346,0
173,2,0.0011109772603958845,2,0.0031099780462682247,2
174,3,0.005758172366768122,5,0.012926091440021992,3
175,7,0.0007923261146061122,2,0.01445790659636259,7
176,4,0.0010454391594976187,8,0.018040349707007408,4
177,1,0.00034525024238973856,1,0.0189215075224638,1
178,9,0.00035926845157518983,9,0.02060583047568798,9
