,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,4,0.005159355700016022,4
1,9,0.006307526025921106,9,0.009062345139682293,9
2,3,0.0006522772600874305,3,0.0007122121751308441,3
3,4,0.005147729534655809,4,0.011076661758124828,4
4,7,0.0014434474287554622,7,0.001800509518943727,7
5,5,0.00441807322204113,5,0.010626966133713722,5
6,6,0.00236397422850132,6,0.0016237969975918531,6
7,0,0.003989527467638254,0,0.0013329291250556707,0
8,3,0.002794447122141719,3,0.00815983209758997,3
9,3,0.0010042238282039762,3,0.0009997397428378463,3
10,3,0.0013716437388211489,3,0.0010510861175134778,3
11,3,0.0015152564737945795,3,0.0008855228079482913,3
12,4,0.0018731539603322744,4,0.004669570364058018,4
13,9,0.002572104334831238,9,0.007096466608345509,9
14,4,0.00014686331269331276,4,0.0006543987547047436,4
15,9,0.0024184640496969223,9,0.004112641327083111,9
16,2,0.0012258009519428015,2,0.0023592605721205473,2
17,3,0.0011289824033156037,3,0.0002279704640386626,3
18,5,0.00014594505773857236,5,0.0015034768730401993,5
19,6,0.002098282566294074,6,0.0011140928836539388,6
20,5,0.0015878875274211168,5,0.0029044526163488626,5
21,9,0.0005913459463045001,9,0.0001489475544076413,9
22,3,0.0009014947572723031,3,0.0007375712739303708,3
23,9,0.003665159223601222,9,0.003856173250824213,9
24,5,0.0005662311450578272,5,0.00036212490522302687,5
25,3,2.858651896531228e-05,3,0.0008187899366021156,3
26,1,0.00036550077493302524,1,0.0007363379700109363,1
27,5,0.001883807242847979,5,0.003912222571671009,5
28,1,0.00011257869482506067,1,0.0005869996966794133,1
29,4,0.0006101925973780453,4,0.0015109069645404816,4
30,9,0.0026145917363464832,9,0.0008617296698503196,9
31,3,0.001190423732623458,3,0.0005998811102472246,3
32,6,0.00033004541182890534,6,0.00036772381281480193,6
33,8,0.019415680319070816,8,0.024068579077720642,8
34,0,0.017907870933413506,2,0.021903367713093758,0
35,3,0.0005642116302624345,3,0.0014881871175020933,3
36,1,0.0010162382386624813,1,0.0003466338384896517,1
37,1,1.77723886736203e-05,1,0.0006713148904964328,1
38,0,0.0008613101090304554,0,0.0009376588277518749,0
39,1,0.0006521436735056341,1,0.0009985507931560278,1
40,0,0.0010531583102419972,0,0.0011588891502469778,0
41,9,0.00030919586424715817,9,0.00021407645544968545,9
42,0,0.008600400760769844,0,0.009206089191138744,0
43,4,0.002156465081498027,4,0.006213185377418995,4
44,7,0.000913773663341999,7,0.004882520996034145,7
45,4,0.0015012894291430712,4,0.0018193628638982773,4
46,9,0.006390399299561977,9,0.0072792647406458855,9
47,8,0.0026217096019536257,8,0.002697149058803916,8
48,7,0.0021211968269199133,7,0.003517008852213621,7
49,0,0.0019193468615412712,0,0.0030141077004373074,0
50,3,0.001403252244926989,3,0.0013375020353123546,3
51,8,0.0035473823081701994,8,0.006636785808950663,8
52,5,0.0023725656792521477,5,0.0008541225688531995,5
53,8,0.008340408094227314,8,0.0129011869430542,8
54,7,0.0126339765265584,7,0.01729137822985649,7
55,1,0.0010995389893651009,1,0.0020213457755744457,1
56,6,0.0011904563289135695,6,0.000926116481423378,6
57,3,0.0008859391091391444,3,0.0014509649481624365,3
58,3,0.0022571764420717955,3,0.0034943644423037767,3
59,9,0.0005084540462121367,9,0.00030309907742775977,9
60,3,2.597841012175195e-05,3,0.0008977506076917052,3
61,3,0.00045174011029303074,3,0.0004012445861008018,3
62,0,0.0030494467355310917,0,0.0025289845652878284,0
63,3,0.002122255275025964,3,0.003604332683607936,3
64,0,0.00015749690646771342,0,0.001240739249624312,0
65,1,0.0008421270176768303,1,0.000718282419256866,1
66,8,0.00369359296746552,8,0.0022351478692144156,8
67,4,0.0017041793325915933,4,0.002922243904322386,4
68,2,0.00014556077076122165,2,0.0023808754049241543,2
69,4,0.013750189915299416,4,0.016881439834833145,4
70,2,0.00035714879049919546,2,0.0007130858721211553,2
71,8,0.002333299722522497,8,0.004106086678802967,8
72,6,0.0007998154615052044,6,0.0003421027213335037,6
73,4,0.020838778465986252,7,0.022042542695999146,4
74,4,0.0037519740872085094,4,0.0089672040194273,4
75,6,0.0013700793497264385,6,0.0013983274111524224,6
76,8,0.004772774409502745,8,0.005714487284421921,8
77,1,2.721888267842587e-05,1,0.0006723137921653688,1
78,1,0.000928651075810194,1,0.0006246857228688896,1
79,3,0.013062755577266216,3,0.011406539008021355,3
80,0,0.0012004028540104628,0,0.0002673158305697143,0
81,6,0.020350389182567596,6,0.028453364968299866,6
82,2,0.0022739123087376356,2,0.0035284566693007946,2
83,2,0.031450096517801285,2,0.03664527088403702,2
84,9,0.007017639931291342,9,0.009436829015612602,9
85,2,0.0014767707325518131,2,0.003951498307287693,2
86,1,0.008922217413783073,1,0.020844124257564545,1
87,9,0.0016966257244348526,9,0.0012451241491362453,9
88,1,0.0007395626744255424,1,0.0009483711910434067,1
89,3,0.0005874935304746032,3,0.0006461762823164463,3
90,7,0.020817190408706665,9,0.02270488254725933,7
91,0,0.0005929587059654295,0,0.00014833456953056157,0
92,2,0.0011198099236935377,2,0.0015464581083506346,2
93,9,0.002122151665389538,9,0.0015305232955142856,9
94,6,5.119781053508632e-05,6,0.0005335585447028279,6
95,5,0.0002654055424500257,5,0.0010462866630405188,5
96,4,0.0007441383204422891,4,2.6712091312219854e-06,4
97,1,0.0023359409533441067,1,0.0007170919561758637,1
98,8,0.00702348118647933,8,0.01168801635503769,8
99,2,0.005001368001103401,2,0.013480396941304207,2
100,2,0.00025554976309649646,2,1.7685864804661833e-05,2
101,2,8.497385715600103e-05,2,0.0013853736454620957,2
102,5,0.0003294139460194856,5,0.002620044630020857,5
103,4,0.0010468765394762158,4,0.002030183095484972,4
104,1,0.0012159752659499645,1,0.00021956235286779702,1
105,0,0.002682547550648451,0,0.00781702809035778,0
106,4,0.006443681661039591,4,0.006085439585149288,4
107,3,0.006808100733906031,3,0.005625281482934952,3
108,1,0.00035396352177485824,1,0.00010242532152915373,1
109,7,0.0012880762806162238,7,0.0027489939238876104,7
110,3,0.000482402800116688,3,0.0007429348188452423,3
111,0,0.001358714303933084,0,0.0004815768916159868,0
112,8,0.0010888155084103346,8,0.0016766441985964775,8
113,3,0.00027213196153752506,3,0.00028209848096594214,3
114,8,0.0001833411370171234,8,0.002181281801313162,8
115,2,0.005522055551409721,2,0.011843905784189701,2
116,6,0.00012424952001310885,6,6.236224726308137e-05,6
117,9,0.0001075553591363132,9,0.0009533547563478351,9
118,7,0.0002839297812897712,7,0.0002692551352083683,7
119,2,0.0006665406981483102,2,0.0032173171639442444,2
120,6,0.013706048019230366,6,0.02273114025592804,6
121,7,0.00035949726589024067,7,0.0004765187040902674,7
122,8,0.0017921378603205085,8,0.0018533605616539717,8
123,6,0.0007085616234689951,6,0.0015784678980708122,6
124,9,0.0008384635439142585,9,0.0028988991398364305,9
125,4,0.0038291439414024353,4,0.008126058615744114,4
126,5,0.006245449185371399,5,0.011478475295007229,5
127,4,0.001188031048513949,4,0.0007877605967223644,4
128,3,0.0006050026859156787,3,0.000133107096189633,3
129,1,0.00022877655283082277,1,0.00023841648362576962,1
130,4,0.001872709603048861,4,0.003827317850664258,4
131,3,0.0006729108281433582,3,0.003748089075088501,3
132,5,0.0003803511499427259,5,0.003206506371498108,5
133,8,0.0008242744952440262,8,0.0018451124196872115,8
134,6,0.003900430630892515,6,0.009632335044443607,6
135,6,0.00027495130780152977,6,0.0011436023050919175,6
136,2,0.003855108516290784,2,0.0033472012728452682,2
137,7,0.01101625245064497,7,0.020505378022789955,7
138,2,0.001203486928716302,2,0.004566277377307415,2
139,4,0.0001251685171155259,4,0.0011571395443752408,4
140,0,0.00048586883349344134,0,0.0007626177975907922,0
141,7,0.00017949506582226604,7,0.0003348069149069488,7
142,3,0.0047141872346401215,3,0.008465941995382309,3
143,3,0.022826706990599632,3,0.027190983295440674,3
144,5,0.0021585626527667046,5,0.005609986372292042,5
145,8,0.008851910009980202,8,0.01436691265553236,8
146,3,0.0004969628062099218,3,0.00021110064699314535,3
147,4,0.00509882066398859,4,0.006223281379789114,4
148,9,0.0017780143534764647,9,0.0002761747455224395,9
149,0,0.00030411375337280333,0,0.0009479774162173271,0
150,1,0.0174400694668293,1,0.022254858165979385,1
151,5,0.0002880598767660558,5,0.00490976870059967,5
152,6,0.0016650162870064378,6,0.0036592583637684584,6
153,0,0.0014205926563590765,0,0.001802939921617508,0
154,1,0.00030996446730569005,1,0.0001357945875497535,1
155,3,0.0016424551140516996,3,0.004778807517141104,3
156,4,0.00016034940199460834,4,0.0006422746228054166,4
157,4,0.009456674568355083,4,0.020891442894935608,4
158,9,0.001682523638010025,9,0.001147208153270185,9
159,7,0.00031728637986816466,7,0.0008413559990003705,7
160,5,0.002482833107933402,5,0.0022129244171082973,5
161,5,0.0013957337941974401,5,0.00021195682347752154,5
162,9,0.007476423867046833,9,0.015798276290297508,9
163,3,0.0007929940475150943,3,0.0013657682575285435,3
164,8,0.002829291159287095,8,0.006473662797361612,8
165,2,0.005767379887402058,2,0.006991421338170767,2
166,1,0.000217874810914509,1,0.0008770469576120377,1
167,8,0.0017616499681025743,8,0.0009238501079380512,8
168,5,0.00450448552146554,5,0.006468614097684622,5
169,2,8.938672544900328e-05,2,0.0007443828508257866,2
170,0,0.0008043823763728142,0,0.0012475689873099327,0
171,1,0.0010409194510430098,1,0.001166255446150899,1
172,0,0.0014502245467156172,0,0.0017652481328696012,0
173,2,0.0011109772603958845,2,0.0002633784315548837,2
174,3,0.005758172366768122,3,0.010582288727164268,3
175,7,0.0007923261146061122,7,0.003500839229673147,7
176,4,0.0010454391594976187,4,0.002337403129786253,4
177,1,0.00034525024238973856,1,0.0004012437129858881,1
178,9,0.00035926845157518983,9,0.0007101393421180546,9
179,2,0.015211370773613453,2,0.024329541251063347,2
180,9,0.021404536440968513,9,0.006956229917705059,4
181,3,0.006834962405264378,3,0.010729365982115269,3
182,9,0.0015220787608996034,9,0.00594720896333456,9
183,8,0.005767364054918289,8,0.007368470076471567,8
184,1,0.0014710729010403156,1,0.0012306430144235492,1
185,6,9.308325388701633e-05,6,0.0003851161163765937,6
186,5,0.00101473240647465,5,0.0019415977876633406,5
187,2,0.0012791992630809546,2,0.001011610496789217,2
188,8,0.0010159891098737717,8,0.0025494389701634645,8
189,8,0.00014397737686522305,8,0.00035193393705412745,8
190,4,0.0005814185133203864,4,0.0008759894408285618,4
191,3,0.005274278111755848,3,0.005579439457505941,3
192,1,0.0013908211840316653,1,0.0020102066919207573,1
193,9,0.002257613930851221,9,0.0013299904530867934,9
194,3,2.2808928406448103e-05,3,0.00023232777311932296,3
195,0,0.0006950733368285,0,0.001274018781259656,0
196,5,0.0033653839491307735,5,0.003868771716952324,5
197,2,0.02467990480363369,2,0.025879789143800735,2
198,1,0.00042140475125052035,1,0.0020485904533416033,1
