,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.0006241347291506827,4
1,9,0.006307526025921106,8,0.0006683279061689973,9
2,3,0.0006522772600874305,8,0.0008357965270988643,3
3,4,0.005147729534655809,8,0.001135515864007175,4
4,7,0.0014434474287554622,8,0.0007036394090391695,7
5,5,0.00441807322204113,8,0.0005891690962016582,5
6,6,0.00236397422850132,8,0.0005677604349330068,6
7,0,0.003989527467638254,8,0.000733808206859976,0
8,3,0.002794447122141719,8,0.0010448697721585631,3
9,3,0.0010042238282039762,8,0.0007472823490388691,3
10,3,0.0013716437388211489,8,0.0006119438912719488,3
11,3,0.0015152564737945795,8,0.0009287610882893205,3
12,4,0.0018731539603322744,8,0.0007649557082913816,4
13,9,0.002572104334831238,8,0.000886209134478122,9
14,4,0.00014686331269331276,8,0.000716505222953856,4
15,9,0.0024184640496969223,8,0.0008729839464649558,9
16,2,0.0012258009519428015,8,0.0005553291412070394,2
17,3,0.0011289824033156037,8,0.000688288128003478,3
18,5,0.00014594505773857236,8,0.0006700546364299953,5
19,6,0.002098282566294074,8,0.0006056026322767138,6
20,5,0.0015878875274211168,8,0.0006866551702842116,5
21,9,0.0005913459463045001,8,0.0008239998714998364,9
22,3,0.0009014947572723031,8,0.0007206658483482897,3
23,9,0.003665159223601222,8,0.0009200614877045155,9
24,5,0.0005662311450578272,8,0.0006978078745305538,5
25,3,2.858651896531228e-05,8,0.0006982710328884423,3
26,1,0.00036550077493302524,8,0.000621316023170948,1
27,5,0.001883807242847979,8,0.0006894146208651364,5
28,1,0.00011257869482506067,8,0.0007352508837357163,1
29,4,0.0006101925973780453,8,0.001200288999825716,4
30,9,0.0026145917363464832,8,0.0006071969401091337,9
31,3,0.001190423732623458,8,0.000919665559194982,3
32,6,0.00033004541182890534,8,0.0008751890854910016,6
33,8,0.019415680319070816,8,0.0015617568278685212,8
34,0,0.017907870933413506,8,0.0007054681773297489,0
35,3,0.0005642116302624345,8,0.0009083534823730588,3
36,1,0.0010162382386624813,8,0.0006942899199202657,1
37,1,1.77723886736203e-05,8,0.0005671745166182518,1
38,0,0.0008613101090304554,8,0.0012984195491299033,0
39,1,0.0006521436735056341,8,0.000668150547426194,1
40,0,0.0010531583102419972,8,0.000761542294640094,0
41,9,0.00030919586424715817,8,0.0008770404383540154,9
42,0,0.008600400760769844,8,0.0008049509488046169,0
43,4,0.002156465081498027,8,0.0011782192159444094,4
44,7,0.000913773663341999,8,0.0006634056335315108,7
45,4,0.0015012894291430712,8,0.000735889479983598,4
46,9,0.006390399299561977,8,0.000761787872761488,9
47,8,0.0026217096019536257,8,0.0005506412126123905,8
48,7,0.0021211968269199133,8,0.0008080202387645841,7
49,0,0.0019193468615412712,8,0.0012923756148666143,0
50,3,0.001403252244926989,8,0.0007424425566568971,3
51,8,0.0035473823081701994,8,0.0006021889275871217,8
52,5,0.0023725656792521477,8,0.0008126967586576939,5
53,8,0.008340408094227314,8,0.0006177662871778011,8
54,7,0.0126339765265584,8,0.0014847321435809135,7
55,1,0.0010995389893651009,8,0.0006713559268973768,1
56,6,0.0011904563289135695,8,0.0007162033580243587,6
57,3,0.0008859391091391444,8,0.0008228725637309253,3
58,3,0.0022571764420717955,8,0.000515054794959724,3
59,9,0.0005084540462121367,8,0.0005878716474398971,9
60,3,2.597841012175195e-05,8,0.0009971760446205735,3
61,3,0.00045174011029303074,8,0.0007853974821045995,3
62,0,0.0030494467355310917,8,0.0011995167005807161,0
63,3,0.002122255275025964,8,0.0010504538659006357,3
64,0,0.00015749690646771342,8,0.0010753071401268244,0
65,1,0.0008421270176768303,8,0.0007495191530324519,1
66,8,0.00369359296746552,8,0.0009164813673123717,8
67,4,0.0017041793325915933,8,0.0007094095344655216,4
68,2,0.00014556077076122165,8,0.00123817496933043,2
69,4,0.013750189915299416,8,0.0006457403651438653,4
70,2,0.00035714879049919546,8,0.0009670009603723884,2
71,8,0.002333299722522497,8,0.0006922663887962699,8
72,6,0.0007998154615052044,8,0.0006661730585619807,6
73,4,0.020838778465986252,8,0.0004562370595522225,4
74,4,0.0037519740872085094,8,0.0007636382360942662,4
75,6,0.0013700793497264385,8,0.0006236173212528229,6
76,8,0.004772774409502745,8,0.0011407171841710806,8
77,1,2.721888267842587e-05,8,0.0007804956985637546,1
78,1,0.000928651075810194,8,0.0006010642391629517,1
79,3,0.013062755577266216,8,0.0007036906899884343,3
80,0,0.0012004028540104628,8,0.0007334118708968163,0
81,6,0.020350389182567596,8,0.0010398246813565493,6
82,2,0.0022739123087376356,8,0.0005861179088242352,2
83,2,0.031450096517801285,8,0.000636524346191436,2
84,9,0.007017639931291342,8,0.0014210162917152047,9
85,2,0.0014767707325518131,8,0.0006507692742161453,2
86,1,0.008922217413783073,8,0.0008297834428958595,1
87,9,0.0016966257244348526,8,0.0012703349348157644,9
88,1,0.0007395626744255424,8,0.0005511643248610198,1
89,3,0.0005874935304746032,8,0.0006570714176632464,3
90,7,0.020817190408706665,8,0.0007305325707420707,7
91,0,0.0005929587059654295,8,0.0010404543718323112,0
92,2,0.0011198099236935377,8,0.0009111136896535754,2
93,9,0.002122151665389538,8,0.0009260770166292787,9
94,6,5.119781053508632e-05,8,0.0006133339484222233,6
95,5,0.0002654055424500257,8,0.0007433538557961583,5
96,4,0.0007441383204422891,8,0.0008034346392378211,4
97,1,0.0023359409533441067,8,0.0006243568495847285,1
98,8,0.00702348118647933,8,0.0010190572356805205,8
99,2,0.005001368001103401,8,0.001684687682427466,2
100,2,0.00025554976309649646,8,0.001050208113156259,2
101,2,8.497385715600103e-05,8,0.0010495120659470558,2
102,5,0.0003294139460194856,8,0.0012447941116988659,5
103,4,0.0010468765394762158,8,0.000824405811727047,4
104,1,0.0012159752659499645,8,0.0005264281062409282,1
105,0,0.002682547550648451,8,0.0006481058662757277,0
106,4,0.006443681661039591,8,0.0011143069714307785,4
107,3,0.006808100733906031,8,0.0009754174388945103,3
108,1,0.00035396352177485824,8,0.0008918827516026795,1
109,7,0.0012880762806162238,8,0.0005088093457743526,7
110,3,0.000482402800116688,8,0.0004336381680332124,3
111,0,0.001358714303933084,8,0.0007266668253578246,0
112,8,0.0010888155084103346,8,0.0007636686787009239,8
113,3,0.00027213196153752506,8,0.0008511039195582271,3
114,8,0.0001833411370171234,8,0.0011793564772233367,8
115,2,0.005522055551409721,8,0.0008110551279969513,2
116,6,0.00012424952001310885,8,0.0006650971481576562,6
117,9,0.0001075553591363132,8,0.0007419068715535104,9
118,7,0.0002839297812897712,8,0.0008930090698413551,7
119,2,0.0006665406981483102,8,0.0017013989854604006,2
120,6,0.013706048019230366,8,0.0009372357162646949,6
121,7,0.00035949726589024067,8,0.0007390767568722367,7
122,8,0.0017921378603205085,8,0.0009251703741028905,8
123,6,0.0007085616234689951,8,0.0006262062233872712,6
124,9,0.0008384635439142585,8,0.0007077440386638045,9
125,4,0.0038291439414024353,8,0.0006546739023178816,4
126,5,0.006245449185371399,8,0.0010040898341685534,5
127,4,0.001188031048513949,8,0.0009811706840991974,4
128,3,0.0006050026859156787,9,0.0006681594531983137,3
129,1,0.00022877655283082277,8,0.0005844621337018907,1
130,4,0.001872709603048861,8,0.0012416474055498838,4
131,3,0.0006729108281433582,8,0.0005948315956629813,3
132,5,0.0003803511499427259,8,0.0006595401791855693,5
133,8,0.0008242744952440262,8,0.0008365764515474439,8
134,6,0.003900430630892515,8,0.001051626866683364,6
135,6,0.00027495130780152977,8,0.0007610302418470383,6
136,2,0.003855108516290784,8,0.0007629819447174668,2
137,7,0.01101625245064497,8,0.0011795794125646353,7
138,2,0.001203486928716302,8,0.0006368111935444176,2
139,4,0.0001251685171155259,8,0.0009143570205196738,4
140,0,0.00048586883349344134,8,0.0008134027011692524,0
141,7,0.00017949506582226604,8,0.0009978358866646886,7
142,3,0.0047141872346401215,8,0.0007089978316798806,3
143,3,0.022826706990599632,8,0.000874138786457479,3
144,5,0.0021585626527667046,8,0.0005787769332528114,5
145,8,0.008851910009980202,8,0.0005476353690028191,8
146,3,0.0004969628062099218,8,0.000795999076217413,3
147,4,0.00509882066398859,8,0.0008350989082828164,4
148,9,0.0017780143534764647,8,0.0008794936584308743,9
149,0,0.00030411375337280333,8,0.0011887920554727316,0
150,1,0.0174400694668293,8,0.0006426334730349481,1
151,5,0.0002880598767660558,8,0.0007039440097287297,5
152,6,0.0016650162870064378,8,0.0006466059712693095,6
153,0,0.0014205926563590765,8,0.0006743087433278561,0
154,1,0.00030996446730569005,8,0.0006239336216822267,1
155,3,0.0016424551140516996,8,0.0008231602841988206,3
156,4,0.00016034940199460834,8,0.0006106084329076111,4
157,4,0.009456674568355083,8,0.0006040806183591485,4
158,9,0.001682523638010025,8,0.00058314623311162,9
159,7,0.00031728637986816466,8,0.0004870477132499218,7
160,5,0.002482833107933402,8,0.0005196634447202086,5
161,5,0.0013957337941974401,8,0.0006391455535776913,5
162,9,0.007476423867046833,8,0.0007439077598974109,9
163,3,0.0007929940475150943,8,0.0008132898947224021,3
164,8,0.002829291159287095,8,0.0007172344485297799,8
165,2,0.005767379887402058,8,0.0007420046022161841,2
166,1,0.000217874810914509,8,0.0007964083924889565,1
167,8,0.0017616499681025743,8,0.0006425909814424813,8
168,5,0.00450448552146554,8,0.0004524363612290472,5
169,2,8.938672544900328e-05,8,0.0008648606017231941,2
170,0,0.0008043823763728142,8,0.0007278240518644452,0
171,1,0.0010409194510430098,8,0.0006669517606496811,1
172,0,0.0014502245467156172,0,0.0009614406153559685,0
173,2,0.0011109772603958845,8,0.0013706452446058393,2
174,3,0.005758172366768122,8,0.0006385318702086806,3
175,7,0.0007923261146061122,8,0.0006601493805646896,7
176,4,0.0010454391594976187,8,0.0008343789959326386,4
177,1,0.00034525024238973856,8,0.0007376477005891502,1
178,9,0.00035926845157518983,8,0.0010451509151607752,9
179,2,0.015211370773613453,8,0.0007624863646924496,2
180,9,0.021404536440968513,8,0.0008654401754029095,4
181,3,0.006834962405264378,8,0.001159114413894713,3
182,9,0.0015220787608996034,8,0.0007531061419285834,9
183,8,0.005767364054918289,8,0.0006560256006196141,8
184,1,0.0014710729010403156,8,0.000492677150759846,1
185,6,9.308325388701633e-05,8,0.0005330531857907772,6
186,5,0.00101473240647465,8,0.001141360029578209,5
187,2,0.0012791992630809546,8,0.0010944691020995378,2
188,8,0.0010159891098737717,8,0.0012156979646533728,8
189,8,0.00014397737686522305,8,0.0006842755828984082,8
190,4,0.0005814185133203864,8,0.000995989073999226,4
191,3,0.005274278111755848,8,0.0011795030441135168,3
192,1,0.0013908211840316653,8,0.0006488023209385574,1
193,9,0.002257613930851221,8,0.0007764024194329977,9
194,3,2.2808928406448103e-05,8,0.000618602498434484,3
195,0,0.0006950733368285,0,0.0007103835232555866,0
196,5,0.0033653839491307735,8,0.0015851163771003485,5
197,2,0.02467990480363369,8,0.0007750971126370132,2
198,1,0.00042140475125052035,8,0.0005675615393556654,1
199,7,0.001579269184730947,8,0.000978765427134931,7
200,1,0.0001494996395194903,8,0.0007128082797862589,1
201,3,0.0013184075942263007,8,0.001093124388717115,3
202,6,0.0297781340777874,8,0.0009407554753124714,6
203,5,0.0038442492950707674,8,0.0005985202151350677,5
204,0,0.00245163612999022,8,0.0007880086777731776,0
205,8,0.010757261887192726,8,0.0018495327094569802,8
206,4,0.037540219724178314,8,0.0008114008232951164,4
207,7,0.0018731749150902033,8,0.000617927114944905,7
208,5,0.01059590745717287,8,0.000867922673933208,5
209,5,0.0028346581384539604,8,0.0006805709563195705,5
210,4,0.00222564535215497,8,0.0005304181249812245,4
211,8,0.017270231619477272,8,0.001015247544273734,8
212,0,0.0002540439600124955,8,0.0011008159490302205,0
213,7,0.0007552066235803068,8,0.0007387210498563945,7
214,3,0.00168864824809134,8,0.0008725972729735076,3
215,4,0.00011824597459053621,8,0.0008054779609665275,4
216,7,0.0018287028651684523,8,0.0006270154262892902,7
217,4,0.006584466900676489,8,0.001030575716868043,4
218,1,0.00017332307470496744,8,0.0007343126926571131,1
219,3,0.002041120547801256,8,0.0006629730341956019,3
220,8,0.014642198570072651,8,0.0009989776881411672,8
221,4,0.002869776915758848,8,0.0009845978347584605,4
222,9,0.007573095615953207,8,0.0009070289088413119,9
223,1,0.0006653918535448611,8,0.0007337160059250891,1
224,8,0.00037503946805372834,8,0.0008629973162896931,8
225,9,0.007514575961977243,8,0.0007315665716305375,9
226,5,0.00024659052724018693,8,0.0006558023160323501,5
227,8,0.016443992033600807,8,0.0007236130768433213,8
228,1,2.1239888155832887e-05,8,0.0006394394440576434,1
229,9,0.00020046850841026753,8,0.0008625664049759507,9
230,9,0.006877376232296228,8,0.001156163983978331,9
231,7,0.0005855670897290111,8,0.0005678826128132641,7
232,5,0.0039156414568424225,8,0.001066740253008902,5
233,6,0.0009716409258544445,8,0.0006876935949549079,6
234,9,0.0007236488163471222,8,0.0009806451853364706,9
235,0,0.005987285636365414,8,0.0009309182642027736,0
236,2,0.0006494101253338158,8,0.0006469883373938501,2
237,6,0.0016803566832095385,8,0.0006511335959658027,6
238,6,0.0008836091728881001,8,0.0006938539445400238,6
239,0,0.001757809892296791,8,0.0007505142129957676,0
240,9,0.001219788333401084,8,0.001303351134993136,9
