,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.000977599062025547,4
1,9,0.006307526025921106,8,0.0008561840513721108,9
2,3,0.0006522772600874305,8,0.0010204000864177942,3
3,4,0.005147729534655809,8,0.001842410652898252,4
4,7,0.0014434474287554622,8,0.001128419884480536,7
5,5,0.00441807322204113,8,0.0006831737118773162,5
6,6,0.00236397422850132,8,0.0014359366614371538,6
7,0,0.003989527467638254,8,0.0011515992227941751,0
8,3,0.002794447122141719,8,0.0020313002169132233,3
9,3,0.0010042238282039762,8,0.001377520035021007,3
10,3,0.0013716437388211489,8,0.000922824430745095,3
11,3,0.0015152564737945795,8,0.0012194088194519281,3
12,4,0.0018731539603322744,8,0.001037131529301405,4
13,9,0.002572104334831238,8,0.0011919962707906961,9
14,4,0.00014686331269331276,8,0.0009439568966627121,4
15,9,0.0024184640496969223,8,0.0010009356774389744,9
16,2,0.0012258009519428015,8,0.0009555924916639924,2
17,3,0.0011289824033156037,8,0.0011075340444222093,3
18,5,0.00014594505773857236,8,0.000996354385279119,5
19,6,0.002098282566294074,8,0.0008606811752542853,6
20,5,0.0015878875274211168,8,0.001058283494785428,5
21,9,0.0005913459463045001,8,0.0009658097987994552,9
22,3,0.0009014947572723031,8,0.0011548561742529273,3
23,9,0.003665159223601222,8,0.0015580679755657911,9
24,5,0.0005662311450578272,8,0.000907102890778333,5
25,3,2.858651896531228e-05,8,0.0010139553342014551,3
26,1,0.00036550077493302524,8,0.0009813511278480291,1
27,5,0.001883807242847979,8,0.0008318405598402023,5
28,1,0.00011257869482506067,8,0.001183084910735488,1
29,4,0.0006101925973780453,8,0.0011731862323358655,4
30,9,0.0026145917363464832,8,0.0008793484303168952,9
31,3,0.001190423732623458,8,0.0016645720461383462,3
32,6,0.00033004541182890534,8,0.001285694190301001,6
33,8,0.019415680319070816,8,0.0028928613755851984,8
34,0,0.017907870933413506,8,0.0017660759622231126,0
35,3,0.0005642116302624345,8,0.0011341862846165895,3
36,1,0.0010162382386624813,8,0.0011439020745456219,1
37,1,1.77723886736203e-05,8,0.0008351452415809035,1
38,0,0.0008613101090304554,8,0.002354484051465988,0
39,1,0.0006521436735056341,8,0.0010348077630624175,1
40,0,0.0010531583102419972,8,0.0016039314214140177,0
41,9,0.00030919586424715817,8,0.0012675377074629068,9
42,0,0.008600400760769844,8,0.0011292125564068556,0
43,4,0.002156465081498027,8,0.001812847563996911,4
44,7,0.000913773663341999,8,0.0007800567545928061,7
45,4,0.0015012894291430712,8,0.0010596706997603178,4
46,9,0.006390399299561977,8,0.0016418404411524534,9
47,8,0.0026217096019536257,8,0.0011564320884644985,8
48,7,0.0021211968269199133,8,0.0016539518255740404,7
49,0,0.0019193468615412712,8,0.0012419461272656918,0
50,3,0.001403252244926989,8,0.0011817605700343847,3
51,8,0.0035473823081701994,8,0.0009605710511095822,8
52,5,0.0023725656792521477,8,0.001181654050014913,5
53,8,0.008340408094227314,8,0.0009033019887283444,8
54,7,0.0126339765265584,8,0.0020850442815572023,7
55,1,0.0010995389893651009,8,0.0007669564802199602,1
56,6,0.0011904563289135695,8,0.00098454300314188,6
57,3,0.0008859391091391444,8,0.0011541459243744612,3
58,3,0.0022571764420717955,8,0.0011128627229481936,3
59,9,0.0005084540462121367,8,0.0007908844272606075,9
60,3,2.597841012175195e-05,8,0.0017151832580566406,3
61,3,0.00045174011029303074,8,0.0010696279350668192,3
62,0,0.0030494467355310917,8,0.002320649102330208,0
63,3,0.002122255275025964,8,0.0010061002103611827,3
64,0,0.00015749690646771342,8,0.0015869028866291046,0
65,1,0.0008421270176768303,8,0.0012284814147278666,1
66,8,0.00369359296746552,8,0.0014931729529052973,8
67,4,0.0017041793325915933,8,0.0010060165077447891,4
68,2,0.00014556077076122165,8,0.001370997866615653,2
69,4,0.013750189915299416,8,0.0008110267226584256,4
70,2,0.00035714879049919546,8,0.0013216208899393678,2
71,8,0.002333299722522497,8,0.0012214661110192537,8
72,6,0.0007998154615052044,8,0.0011947453022003174,6
73,4,0.020838778465986252,8,0.0006394302472472191,4
74,4,0.0037519740872085094,8,0.0012939909938722849,4
75,6,0.0013700793497264385,8,0.0008192280074581504,6
76,8,0.004772774409502745,8,0.0015260891523212194,8
77,1,2.721888267842587e-05,8,0.0012449858477339149,1
78,1,0.000928651075810194,8,0.0010285067837685347,1
79,3,0.013062755577266216,8,0.0016580515075474977,3
80,0,0.0012004028540104628,8,0.0010793616529554129,0
81,6,0.020350389182567596,8,0.002195459557697177,6
82,2,0.0022739123087376356,8,0.0010755201801657677,2
83,2,0.031450096517801285,8,0.001178827486000955,2
84,9,0.007017639931291342,8,0.0015018867561593652,9
85,2,0.0014767707325518131,8,0.0009450067882426083,2
86,1,0.008922217413783073,8,0.001432798570021987,1
87,9,0.0016966257244348526,8,0.0017066344153136015,9
88,1,0.0007395626744255424,8,0.0009585323859937489,1
89,3,0.0005874935304746032,8,0.0014938219683244824,3
90,7,0.020817190408706665,8,0.001117715728469193,7
91,0,0.0005929587059654295,8,0.0015027675544843078,0
92,2,0.0011198099236935377,8,0.001786080189049244,2
93,9,0.002122151665389538,8,0.0013919671764597297,9
94,6,5.119781053508632e-05,8,0.000982478610239923,6
95,5,0.0002654055424500257,8,0.0011899425880983472,5
96,4,0.0007441383204422891,8,0.0007534854812547565,4
97,1,0.0023359409533441067,8,0.000800362671725452,1
98,8,0.00702348118647933,8,0.0011979585979133844,8
99,2,0.005001368001103401,8,0.003282164689153433,2
100,2,0.00025554976309649646,8,0.0011237526778131723,2
101,2,8.497385715600103e-05,8,0.0008109125192277133,2
102,5,0.0003294139460194856,8,0.002677463460713625,5
103,4,0.0010468765394762158,8,0.0011829105205833912,4
104,1,0.0012159752659499645,8,0.000900660059414804,1
105,0,0.002682547550648451,8,0.0014265779173001647,0
106,4,0.006443681661039591,8,0.0013668183237314224,4
107,3,0.006808100733906031,8,0.001364983501844108,3
108,1,0.00035396352177485824,8,0.0012697625206783414,1
109,7,0.0012880762806162238,8,0.0011795026948675513,7
110,3,0.000482402800116688,8,0.0006519824964925647,3
111,0,0.001358714303933084,8,0.0014532183995470405,0
112,8,0.0010888155084103346,8,0.0013133238535374403,8
113,3,0.00027213196153752506,8,0.001201248960569501,3
114,8,0.0001833411370171234,8,0.0014011372113600373,8
115,2,0.005522055551409721,8,0.001330758212134242,2
116,6,0.00012424952001310885,8,0.0009421743452548981,6
117,9,0.0001075553591363132,8,0.001033943728543818,9
118,7,0.0002839297812897712,8,0.0016317401314154267,7
119,2,0.0006665406981483102,8,0.002901571337133646,2
120,6,0.013706048019230366,8,0.0016269547631964087,6
121,7,0.00035949726589024067,8,0.0011879010125994682,7
122,8,0.0017921378603205085,8,0.001090553472749889,8
123,6,0.0007085616234689951,8,0.001168543822132051,6
124,9,0.0008384635439142585,8,0.0009551841649226844,9
125,4,0.0038291439414024353,8,0.0009157943422906101,4
126,5,0.006245449185371399,8,0.0018041034927591681,5
127,4,0.001188031048513949,8,0.0011544557055458426,4
128,3,0.0006050026859156787,9,0.001346369506791234,3
129,1,0.00022877655283082277,8,0.0008880716050043702,1
130,4,0.001872709603048861,8,0.0019764369353652,4
131,3,0.0006729108281433582,8,0.001192638068459928,3
132,5,0.0003803511499427259,8,0.0008120696875266731,5
133,8,0.0008242744952440262,8,0.0009056992712430656,8
134,6,0.003900430630892515,8,0.0024037580005824566,6
135,6,0.00027495130780152977,8,0.0011981127317994833,6
136,2,0.003855108516290784,8,0.0013366850325837731,2
137,7,0.01101625245064497,8,0.0016131798038259149,7
138,2,0.001203486928716302,8,0.0008227002108469605,2
139,4,0.0001251685171155259,8,0.0013339028228074312,4
140,0,0.00048586883349344134,8,0.0015957936411723495,0
141,7,0.00017949506582226604,8,0.001874746405519545,7
142,3,0.0047141872346401215,8,0.0012777805095538497,3
143,3,0.022826706990599632,8,0.0014274043496698141,3
144,5,0.0021585626527667046,8,0.0009395944071002305,5
145,8,0.008851910009980202,8,0.0008546450408175588,8
146,3,0.0004969628062099218,8,0.0014459437225013971,3
147,4,0.00509882066398859,8,0.0016319889109581709,4
148,9,0.0017780143534764647,8,0.001591160660609603,9
149,0,0.00030411375337280333,8,0.0022289829794317484,0
150,1,0.0174400694668293,8,0.0009863791055977345,1
151,5,0.0002880598767660558,8,0.000823754002340138,5
152,6,0.0016650162870064378,8,0.0012326741125434637,6
153,0,0.0014205926563590765,8,0.0009577252203598619,0
154,1,0.00030996446730569005,8,0.0009958476293832064,1
155,3,0.0016424551140516996,8,0.0012708622962236404,3
156,4,0.00016034940199460834,8,0.0006989521207287908,4
157,4,0.009456674568355083,8,0.000712457753252238,4
158,9,0.001682523638010025,8,0.0008796475012786686,9
