,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,8,0.0008919514948502183,4
1,9,0.006307526025921106,8,0.000843857997097075,9
2,3,0.0006522772600874305,8,0.0009752659243531525,3
3,4,0.005147729534655809,8,0.001701963134109974,4
4,7,0.0014434474287554622,8,0.0010258773108944297,7
5,5,0.00441807322204113,8,0.0007328155916184187,5
6,6,0.00236397422850132,8,0.0011812365846708417,6
7,0,0.003989527467638254,8,0.0010573524050414562,0
8,3,0.002794447122141719,8,0.0019355720141902566,3
9,3,0.0010042238282039762,8,0.0012278996873646975,3
10,3,0.0013716437388211489,8,0.0009483590838499367,3
11,3,0.0015152564737945795,8,0.0011476993095129728,3
12,4,0.0018731539603322744,8,0.0010490347631275654,4
13,9,0.002572104334831238,8,0.0011174940736964345,9
14,4,0.00014686331269331276,8,0.0009003417799249291,4
15,9,0.0024184640496969223,8,0.0009973528794944286,9
16,2,0.0012258009519428015,8,0.0008994342642836273,2
17,3,0.0011289824033156037,8,0.0010680315317586064,3
18,5,0.00014594505773857236,8,0.000929489266127348,5
19,6,0.002098282566294074,8,0.000856706581544131,6
20,5,0.0015878875274211168,8,0.0010300499852746725,5
21,9,0.0005913459463045001,8,0.0009307382861152291,9
22,3,0.0009014947572723031,8,0.0011004686821252108,3
23,9,0.003665159223601222,8,0.0014619013527408242,9
24,5,0.0005662311450578272,8,0.0008872149628587067,5
25,3,2.858651896531228e-05,8,0.0009755605715326965,3
26,1,0.00036550077493302524,8,0.0009466108167544007,1
27,5,0.001883807242847979,8,0.0008908287854865193,5
28,1,0.00011257869482506067,8,0.0011246661888435483,1
29,4,0.0006101925973780453,8,0.0010722888400778174,4
30,9,0.0026145917363464832,8,0.0008215827983804047,9
31,3,0.001190423732623458,8,0.0015569418901577592,3
32,6,0.00033004541182890534,8,0.0012792121851816773,6
33,8,0.019415680319070816,8,0.0023379200138151646,8
34,0,0.017907870933413506,8,0.0014344998635351658,0
35,3,0.0005642116302624345,8,0.001201510545797646,3
36,1,0.0010162382386624813,8,0.0011184295872226357,1
37,1,1.77723886736203e-05,8,0.000845380243845284,1
38,0,0.0008613101090304554,8,0.0020702730398625135,0
39,1,0.0006521436735056341,8,0.0010394288692623377,1
40,0,0.0010531583102419972,8,0.0013919242192059755,0
41,9,0.00030919586424715817,8,0.00129120668862015,9
42,0,0.008600400760769844,8,0.00101074471604079,0
43,4,0.002156465081498027,8,0.0016163733089342713,4
44,7,0.000913773663341999,8,0.0007668368052691221,7
45,4,0.0015012894291430712,8,0.0009962930344045162,4
46,9,0.006390399299561977,8,0.0014132971409708261,9
47,8,0.0026217096019536257,8,0.0010172378970310092,8
48,7,0.0021211968269199133,8,0.0013761625159531832,7
49,0,0.0019193468615412712,8,0.0011633762624114752,0
50,3,0.001403252244926989,8,0.0011431679595261812,3
51,8,0.0035473823081701994,8,0.0008782158838585019,8
52,5,0.0023725656792521477,8,0.001107836258597672,5
53,8,0.008340408094227314,8,0.0008885579300113022,8
54,7,0.0126339765265584,8,0.001950829871930182,7
55,1,0.0010995389893651009,8,0.0007926231482997537,1
