,Original Prediction,Original Confidence,Adversary Prediction,Adversary Confidence,Truth
0,4,0.0006616283790208399,4,0.004532431252300739,4
1,9,0.006307526025921106,9,0.005352024920284748,9
2,3,0.0006522772600874305,3,0.003825397463515401,3
3,4,0.005147729534655809,4,0.0047889468260109425,4
4,7,0.0014434474287554622,7,0.005318858660757542,7
5,5,0.00441807322204113,5,0.006352821830660105,5
6,6,0.00236397422850132,6,0.004143283236771822,6
7,0,0.003989527467638254,0,0.004872004501521587,0
8,3,0.002794447122141719,3,0.005617708433419466,3
9,3,0.0010042238282039762,3,0.004133162554353476,3
10,3,0.0013716437388211489,3,0.00293363886885345,3
11,3,0.0015152564737945795,3,0.004555177874863148,3
12,4,0.0018731539603322744,4,0.007074981927871704,4
13,9,0.002572104334831238,9,0.005481082946062088,9
14,4,0.00014686331269331276,4,0.003150130156427622,4
15,9,0.0024184640496969223,9,0.0034179233480244875,9
16,2,0.0012258009519428015,2,0.004540374968200922,2
17,3,0.0011289824033156037,3,0.0028847528155893087,3
18,5,0.00014594505773857236,5,0.0047382777556777,5
19,6,0.002098282566294074,6,0.003210509894415736,6
20,5,0.0015878875274211168,5,0.005524815060198307,5
21,9,0.0005913459463045001,9,0.002133174566552043,9
22,3,0.0009014947572723031,3,0.0036876932717859745,3
23,9,0.003665159223601222,9,0.0036323987878859043,9
24,5,0.0005662311450578272,5,0.0037780236452817917,5
25,3,2.858651896531228e-05,3,0.003695007413625717,3
26,1,0.00036550077493302524,1,0.0033367685973644257,1
27,5,0.001883807242847979,5,0.006119013298302889,5
28,1,0.00011257869482506067,1,0.004148568492382765,1
29,4,0.0006101925973780453,4,0.0035534300841391087,4
30,9,0.0026145917363464832,9,0.003774089040234685,9
31,3,0.001190423732623458,3,0.00354579696431756,3
32,6,0.00033004541182890534,6,0.004065613262355328,6
33,8,0.019415680319070816,8,0.006296398583799601,8
34,0,0.017907870933413506,8,0.0024447953328490257,0
35,3,0.0005642116302624345,3,0.00450208131223917,3
36,1,0.0010162382386624813,1,0.00377340498380363,1
37,1,1.77723886736203e-05,1,0.003752450691536069,1
38,0,0.0008613101090304554,0,0.0033873599022626877,0
39,1,0.0006521436735056341,1,0.00390440970659256,1
40,0,0.0010531583102419972,0,0.00410093180835247,0
41,9,0.00030919586424715817,9,0.0027279246132820845,9
42,0,0.008600400760769844,0,0.006350810173898935,0
43,4,0.002156465081498027,4,0.00597454234957695,4
44,7,0.000913773663341999,7,0.004617600701749325,7
45,4,0.0015012894291430712,4,0.0067375702783465385,4
46,9,0.006390399299561977,9,0.004472573287785053,9
47,8,0.0026217096019536257,8,0.004331675823777914,8
48,7,0.0021211968269199133,7,0.004237074870616198,7
49,0,0.0019193468615412712,0,0.00620952108874917,0
50,3,0.001403252244926989,3,0.004219705704599619,3
51,8,0.0035473823081701994,8,0.0045824977569282055,8
52,5,0.0023725656792521477,5,0.005088542588055134,5
53,8,0.008340408094227314,8,0.004097042139619589,8
54,7,0.0126339765265584,7,0.004749061539769173,7
55,1,0.0010995389893651009,1,0.005287592299282551,1
56,6,0.0011904563289135695,6,0.0038193613290786743,6
57,3,0.0008859391091391444,3,0.004525362513959408,3
58,3,0.0022571764420717955,3,0.005506203975528479,3
59,9,0.0005084540462121367,9,0.0034452094696462154,9
60,3,2.597841012175195e-05,3,0.00306444033049047,3
61,3,0.00045174011029303074,3,0.003377540735527873,3
62,0,0.0030494467355310917,0,0.004882258363068104,0
63,3,0.002122255275025964,3,0.005055983550846577,3
64,0,0.00015749690646771342,0,0.0043812161311507225,0
65,1,0.0008421270176768303,1,0.0040407138876616955,1
66,8,0.00369359296746552,8,0.004880607593804598,8
67,4,0.0017041793325915933,4,0.00469133909791708,4
68,2,0.00014556077076122165,2,0.004028869327157736,2
69,4,0.013750189915299416,4,0.0041797044686973095,4
70,2,0.00035714879049919546,2,0.0029929829761385918,2
71,8,0.002333299722522497,8,0.004705656785517931,8
72,6,0.0007998154615052044,6,0.003428444964811206,6
73,4,0.020838778465986252,4,0.004012618213891983,4
74,4,0.0037519740872085094,4,0.00618741987273097,4
75,6,0.0013700793497264385,6,0.0037204991094768047,6
76,8,0.004772774409502745,8,0.004747516475617886,8
77,1,2.721888267842587e-05,1,0.004178893752396107,1
78,1,0.000928651075810194,1,0.003561001271009445,1
79,3,0.013062755577266216,3,0.005081215873360634,3
80,0,0.0012004028540104628,0,0.0030802772380411625,0
81,6,0.020350389182567596,6,0.010977513156831264,6
82,2,0.0022739123087376356,2,0.00425871042534709,2
83,2,0.031450096517801285,2,0.0098106125369668,2
84,9,0.007017639931291342,9,0.004685094114392996,9
85,2,0.0014767707325518131,2,0.0052292789332568645,2
86,1,0.008922217413783073,1,0.004248098004609346,1
87,9,0.0016966257244348526,9,0.0032595754601061344,9
88,1,0.0007395626744255424,1,0.0040158177725970745,1
89,3,0.0005874935304746032,3,0.00332275265827775,3
90,7,0.020817190408706665,7,0.005157660227268934,7
91,0,0.0005929587059654295,0,0.004136460367590189,0
92,2,0.0011198099236935377,2,0.0032920637167990208,2
93,9,0.002122151665389538,9,0.003955031745135784,9
94,6,5.119781053508632e-05,6,0.004265127703547478,6
95,5,0.0002654055424500257,5,0.004054033663123846,5
96,4,0.0007441383204422891,4,0.001594402128830552,4
97,1,0.0023359409533441067,1,0.004646745510399342,1
98,8,0.00702348118647933,8,0.005323224700987339,8
99,2,0.005001368001103401,2,0.005455967970192432,2
100,2,0.00025554976309649646,2,0.001093940227292478,2
101,2,8.497385715600103e-05,2,0.0031382304150611162,2
102,5,0.0003294139460194856,5,0.0056015076115727425,5
103,4,0.0010468765394762158,4,0.003023739904165268,4
104,1,0.0012159752659499645,1,0.003641350893303752,1
105,0,0.002682547550648451,0,0.004955274518579245,0
106,4,0.006443681661039591,4,0.0034890889655798674,4
107,3,0.006808100733906031,3,0.004931343719363213,3
108,1,0.00035396352177485824,1,0.0033966663759201765,1
109,7,0.0012880762806162238,7,0.004193895496428013,7
110,3,0.000482402800116688,3,0.003361053066328168,3
111,0,0.001358714303933084,0,0.004463742487132549,0
112,8,0.0010888155084103346,8,0.004296668339520693,8
113,3,0.00027213196153752506,3,0.0032575398217886686,3
114,8,0.0001833411370171234,8,0.004834317602217197,8
115,2,0.005522055551409721,2,0.005737007595598698,2
116,6,0.00012424952001310885,6,0.0024379161186516285,6
117,9,0.0001075553591363132,9,0.0037605788093060255,9
118,7,0.0002839297812897712,7,0.003566392930224538,7
119,2,0.0006665406981483102,2,0.004783309064805508,2
120,6,0.013706048019230366,6,0.004417699761688709,6
121,7,0.00035949726589024067,7,0.0037407625932246447,7
122,8,0.0017921378603205085,8,0.004212379455566406,8
123,6,0.0007085616234689951,6,0.003996074665337801,6
124,9,0.0008384635439142585,9,0.0045523629523813725,9
125,4,0.0038291439414024353,4,0.0047364626079797745,4
126,5,0.006245449185371399,5,0.007378511130809784,5
127,4,0.001188031048513949,4,0.003156917868182063,4
128,3,0.0006050026859156787,3,0.002634108532220125,3
129,1,0.00022877655283082277,1,0.004354275297373533,1
130,4,0.001872709603048861,4,0.005307625979185104,4
131,3,0.0006729108281433582,3,0.005292318295687437,3
132,5,0.0003803511499427259,5,0.005997589789330959,5
133,8,0.0008242744952440262,8,0.0039878725074231625,8
134,6,0.003900430630892515,6,0.005950686056166887,6
135,6,0.00027495130780152977,6,0.005420761648565531,6
136,2,0.003855108516290784,2,0.004353731404989958,2
137,7,0.01101625245064497,7,0.005875205621123314,7
138,2,0.001203486928716302,2,0.00438105221837759,2
139,4,0.0001251685171155259,4,0.002653969917446375,4
140,0,0.00048586883349344134,0,0.0035082462709397078,0
141,7,0.00017949506582226604,7,0.004174484871327877,7
142,3,0.0047141872346401215,3,0.005466165021061897,3
143,3,0.022826706990599632,2,0.003920498304069042,3
144,5,0.0021585626527667046,5,0.007176332175731659,5
145,8,0.008851910009980202,8,0.004936930723488331,8
146,3,0.0004969628062099218,3,0.0032456223852932453,3
147,4,0.00509882066398859,4,0.005337988026440144,4
148,9,0.0017780143534764647,9,0.003415897488594055,9
149,0,0.00030411375337280333,0,0.003659856738522649,0
150,1,0.0174400694668293,1,0.004556350875645876,1
151,5,0.0002880598767660558,5,0.005880380515009165,5
152,6,0.0016650162870064378,6,0.005794075317680836,6
153,0,0.0014205926563590765,0,0.004372612573206425,0
154,1,0.00030996446730569005,1,0.004806531593203545,1
155,3,0.0016424551140516996,3,0.00617423327639699,3
156,4,0.00016034940199460834,4,0.0031423792243003845,4
157,4,0.009456674568355083,4,0.006717746611684561,4
158,9,0.001682523638010025,9,0.00404716283082962,9
159,7,0.00031728637986816466,7,0.0042973714880645275,7
160,5,0.002482833107933402,5,0.004508300684392452,5
161,5,0.0013957337941974401,5,0.00393062736839056,5
162,9,0.007476423867046833,9,0.004754188470542431,9
163,3,0.0007929940475150943,3,0.00435154652222991,3
164,8,0.002829291159287095,8,0.005724350921809673,8
165,2,0.005767379887402058,2,0.006225969176739454,2
166,1,0.000217874810914509,1,0.0037018037401139736,1
167,8,0.0017616499681025743,8,0.003359910799190402,8
168,5,0.00450448552146554,5,0.005409896373748779,5
169,2,8.938672544900328e-05,2,0.002942727180197835,2
170,0,0.0008043823763728142,0,0.0045082406140863895,0
171,1,0.0010409194510430098,1,0.004168437793850899,1
172,0,0.0014502245467156172,0,0.004336370155215263,0
